chr	start	end	pop1	pop2	metric	value
chr2L	890002	900001	AFR1	.	pi	0.262613
chr2L	890002	900001	AFR2	.	pi	0.213963
chr2L	890002	900001	OOA	.	pi	0.152911
chr2L	890002	900001	AFR2	AFR1	Dxy	0.252081
chr2L	890002	900001	OOA	AFR1	Dxy	0.239872
chr2L	890002	900001	OOA	AFR2	Dxy	0.202481
chr2L	900002	910001	AFR1	.	pi	0.296913
chr2L	900002	910001	AFR2	.	pi	0.214632
chr2L	900002	910001	OOA	.	pi	0.324272
chr2L	900002	910001	AFR2	AFR1	Dxy	0.269068
chr2L	900002	910001	OOA	AFR1	Dxy	0.368971
chr2L	900002	910001	OOA	AFR2	Dxy	0.347883
chr2L	910002	920001	AFR1	.	pi	0.347218
chr2L	910002	920001	AFR2	.	pi	0.30522
chr2L	910002	920001	OOA	.	pi	0.21759
chr2L	910002	920001	AFR2	AFR1	Dxy	0.337406
chr2L	910002	920001	OOA	AFR1	Dxy	0.30847
chr2L	910002	920001	OOA	AFR2	Dxy	0.272368
chr2L	920002	930001	AFR1	.	pi	0.282051
chr2L	920002	930001	AFR2	.	pi	0.224116
chr2L	920002	930001	OOA	.	pi	0.160579
chr2L	920002	930001	AFR2	AFR1	Dxy	0.259684
chr2L	920002	930001	OOA	AFR1	Dxy	0.278321
chr2L	920002	930001	OOA	AFR2	Dxy	0.246116
chr2L	930002	940001	AFR1	.	pi	0.323153
chr2L	930002	940001	AFR2	.	pi	0.237636
chr2L	930002	940001	OOA	.	pi	0.260277
chr2L	930002	940001	AFR2	AFR1	Dxy	0.309827
chr2L	930002	940001	OOA	AFR1	Dxy	0.336821
chr2L	930002	940001	OOA	AFR2	Dxy	0.284951
chr2L	940002	950001	AFR1	.	pi	0.27221
chr2L	940002	950001	AFR2	.	pi	0.255985
chr2L	940002	950001	OOA	.	pi	0.23264
chr2L	940002	950001	AFR2	AFR1	Dxy	0.276454
chr2L	940002	950001	OOA	AFR1	Dxy	0.307118
chr2L	940002	950001	OOA	AFR2	Dxy	0.304153
chr2L	950002	960001	AFR1	.	pi	0.222937
chr2L	950002	960001	AFR2	.	pi	0.199111
chr2L	950002	960001	OOA	.	pi	0.209956
chr2L	950002	960001	AFR2	AFR1	Dxy	0.224006
chr2L	950002	960001	OOA	AFR1	Dxy	0.225445
chr2L	950002	960001	OOA	AFR2	Dxy	0.224592
chr2L	960002	970001	AFR1	.	pi	0.286724
chr2L	960002	970001	AFR2	.	pi	0.288806
chr2L	960002	970001	OOA	.	pi	0.264742
chr2L	960002	970001	AFR2	AFR1	Dxy	0.296627
chr2L	960002	970001	OOA	AFR1	Dxy	0.353215
chr2L	960002	970001	OOA	AFR2	Dxy	0.326334
chr2L	970002	980001	AFR1	.	pi	0.347768
chr2L	970002	980001	AFR2	.	pi	0.330365
chr2L	970002	980001	OOA	.	pi	0.259128
chr2L	970002	980001	AFR2	AFR1	Dxy	0.352616
chr2L	970002	980001	OOA	AFR1	Dxy	0.337462
chr2L	970002	980001	OOA	AFR2	Dxy	0.307251
chr2L	980002	990001	AFR1	.	pi	0.299318
chr2L	980002	990001	AFR2	.	pi	0.258525
chr2L	980002	990001	OOA	.	pi	0.248803
chr2L	980002	990001	AFR2	AFR1	Dxy	0.291152
chr2L	980002	990001	OOA	AFR1	Dxy	0.304158
chr2L	980002	990001	OOA	AFR2	Dxy	0.284018
chr2L	990002	1000001	AFR1	.	pi	0.343117
chr2L	990002	1000001	AFR2	.	pi	0.325122
chr2L	990002	1000001	OOA	.	pi	0.269697
chr2L	990002	1000001	AFR2	AFR1	Dxy	0.369621
chr2L	990002	1000001	OOA	AFR1	Dxy	0.357183
chr2L	990002	1000001	OOA	AFR2	Dxy	0.324312
chr2L	1000002	1010001	AFR1	.	pi	0.34273
chr2L	1000002	1010001	AFR2	.	pi	0.353145
chr2L	1000002	1010001	OOA	.	pi	0.275042
chr2L	1000002	1010001	AFR2	AFR1	Dxy	0.376625
chr2L	1000002	1010001	OOA	AFR1	Dxy	0.331688
chr2L	1000002	1010001	OOA	AFR2	Dxy	0.349258
chr2L	1010002	1020001	AFR1	.	pi	0.314916
chr2L	1010002	1020001	AFR2	.	pi	0.283949
chr2L	1010002	1020001	OOA	.	pi	0.336218
chr2L	1010002	1020001	AFR2	AFR1	Dxy	0.312546
chr2L	1010002	1020001	OOA	AFR1	Dxy	0.374313
chr2L	1010002	1020001	OOA	AFR2	Dxy	0.361245
chr2L	1020002	1030001	AFR1	.	pi	0.261779
chr2L	1020002	1030001	AFR2	.	pi	0.261551
chr2L	1020002	1030001	OOA	.	pi	0.276939
chr2L	1020002	1030001	AFR2	AFR1	Dxy	0.271775
chr2L	1020002	1030001	OOA	AFR1	Dxy	0.292684
chr2L	1020002	1030001	OOA	AFR2	Dxy	0.280491
chr2L	1030002	1040001	AFR1	.	pi	0.281048
chr2L	1030002	1040001	AFR2	.	pi	0.248855
chr2L	1030002	1040001	OOA	.	pi	0.22213
chr2L	1030002	1040001	AFR2	AFR1	Dxy	0.275843
chr2L	1030002	1040001	OOA	AFR1	Dxy	0.284154
chr2L	1030002	1040001	OOA	AFR2	Dxy	0.264709
chr2L	1040002	1050001	AFR1	.	pi	0.38185
chr2L	1040002	1050001	AFR2	.	pi	0.363093
chr2L	1040002	1050001	OOA	.	pi	0.3487
chr2L	1040002	1050001	AFR2	AFR1	Dxy	0.377694
chr2L	1040002	1050001	OOA	AFR1	Dxy	0.395896
chr2L	1040002	1050001	OOA	AFR2	Dxy	0.396175
chr2L	1050002	1060001	AFR1	.	pi	0.265883
chr2L	1050002	1060001	AFR2	.	pi	0.274587
chr2L	1050002	1060001	OOA	.	pi	0.293654
chr2L	1050002	1060001	AFR2	AFR1	Dxy	0.289485
chr2L	1050002	1060001	OOA	AFR1	Dxy	0.32685
chr2L	1050002	1060001	OOA	AFR2	Dxy	0.304231
chr2L	1060002	1070001	AFR1	.	pi	0.270549
chr2L	1060002	1070001	AFR2	.	pi	0.330303
chr2L	1060002	1070001	OOA	.	pi	0.317754
chr2L	1060002	1070001	AFR2	AFR1	Dxy	0.304359
chr2L	1060002	1070001	OOA	AFR1	Dxy	0.322645
chr2L	1060002	1070001	OOA	AFR2	Dxy	0.353936
chr2L	1070002	1080001	AFR1	.	pi	0.302955
chr2L	1070002	1080001	AFR2	.	pi	0.375082
chr2L	1070002	1080001	OOA	.	pi	0.248402
chr2L	1070002	1080001	AFR2	AFR1	Dxy	0.359895
chr2L	1070002	1080001	OOA	AFR1	Dxy	0.321693
chr2L	1070002	1080001	OOA	AFR2	Dxy	0.371271
chr2L	1080002	1090001	AFR1	.	pi	0.326104
chr2L	1080002	1090001	AFR2	.	pi	0.327508
chr2L	1080002	1090001	OOA	.	pi	0.3088
chr2L	1080002	1090001	AFR2	AFR1	Dxy	0.332939
chr2L	1080002	1090001	OOA	AFR1	Dxy	0.36815
chr2L	1080002	1090001	OOA	AFR2	Dxy	0.346373
chr2L	1090002	1100001	AFR1	.	pi	0.205299
chr2L	1090002	1100001	AFR2	.	pi	0.112098
chr2L	1090002	1100001	OOA	.	pi	0.173594
chr2L	1090002	1100001	AFR2	AFR1	Dxy	0.166961
chr2L	1090002	1100001	OOA	AFR1	Dxy	0.225322
chr2L	1090002	1100001	OOA	AFR2	Dxy	0.166644
chr2L	1100002	1110001	AFR1	.	pi	0.342353
chr2L	1100002	1110001	AFR2	.	pi	0.28254
chr2L	1100002	1110001	OOA	.	pi	0.254708
chr2L	1100002	1110001	AFR2	AFR1	Dxy	0.340785
chr2L	1100002	1110001	OOA	AFR1	Dxy	0.322802
chr2L	1100002	1110001	OOA	AFR2	Dxy	0.344643
chr2L	1110002	1120001	AFR1	.	pi	0.273738
chr2L	1110002	1120001	AFR2	.	pi	0.23736
chr2L	1110002	1120001	OOA	.	pi	0.268078
chr2L	1110002	1120001	AFR2	AFR1	Dxy	0.26419
chr2L	1110002	1120001	OOA	AFR1	Dxy	0.310295
chr2L	1110002	1120001	OOA	AFR2	Dxy	0.300231
chr2L	1120002	1130001	AFR1	.	pi	0.37933
chr2L	1120002	1130001	AFR2	.	pi	0.296124
chr2L	1120002	1130001	OOA	.	pi	0.186826
chr2L	1120002	1130001	AFR2	AFR1	Dxy	0.362753
chr2L	1120002	1130001	OOA	AFR1	Dxy	0.38303
chr2L	1120002	1130001	OOA	AFR2	Dxy	0.315469
chr2L	1130002	1140001	AFR1	.	pi	0.343801
chr2L	1130002	1140001	AFR2	.	pi	0.343751
chr2L	1130002	1140001	OOA	.	pi	0.33496
chr2L	1130002	1140001	AFR2	AFR1	Dxy	0.355251
chr2L	1130002	1140001	OOA	AFR1	Dxy	0.372132
chr2L	1130002	1140001	OOA	AFR2	Dxy	0.355349
chr2L	1140002	1150001	AFR1	.	pi	0.259033
chr2L	1140002	1150001	AFR2	.	pi	0.179617
chr2L	1140002	1150001	OOA	.	pi	0.170879
chr2L	1140002	1150001	AFR2	AFR1	Dxy	0.230046
chr2L	1140002	1150001	OOA	AFR1	Dxy	0.241791
chr2L	1140002	1150001	OOA	AFR2	Dxy	0.186751
chr2L	1150002	1160001	AFR1	.	pi	0.387335
chr2L	1150002	1160001	AFR2	.	pi	0.343553
chr2L	1150002	1160001	OOA	.	pi	0.262614
chr2L	1150002	1160001	AFR2	AFR1	Dxy	0.381332
chr2L	1150002	1160001	OOA	AFR1	Dxy	0.358804
chr2L	1150002	1160001	OOA	AFR2	Dxy	0.354994
chr2L	1160002	1170001	AFR1	.	pi	0.347993
chr2L	1160002	1170001	AFR2	.	pi	0.321789
chr2L	1160002	1170001	OOA	.	pi	0.254899
chr2L	1160002	1170001	AFR2	AFR1	Dxy	0.353615
chr2L	1160002	1170001	OOA	AFR1	Dxy	0.354493
chr2L	1160002	1170001	OOA	AFR2	Dxy	0.357914
chr2L	1170002	1180001	AFR1	.	pi	0.13624
chr2L	1170002	1180001	AFR2	.	pi	0.0658044
chr2L	1170002	1180001	OOA	.	pi	0.107588
chr2L	1170002	1180001	AFR2	AFR1	Dxy	0.108354
chr2L	1170002	1180001	OOA	AFR1	Dxy	0.129288
chr2L	1170002	1180001	OOA	AFR2	Dxy	0.0878121
chr2L	1180002	1190001	AFR1	.	pi	0.274019
chr2L	1180002	1190001	AFR2	.	pi	0.222123
chr2L	1180002	1190001	OOA	.	pi	0.444336
chr2L	1180002	1190001	AFR2	AFR1	Dxy	0.254143
chr2L	1180002	1190001	OOA	AFR1	Dxy	0.39677
chr2L	1180002	1190001	OOA	AFR2	Dxy	0.383693
chr2L	1190002	1200001	AFR1	.	pi	0.345378
chr2L	1190002	1200001	AFR2	.	pi	0.317726
chr2L	1190002	1200001	OOA	.	pi	0.309216
chr2L	1190002	1200001	AFR2	AFR1	Dxy	0.349185
chr2L	1190002	1200001	OOA	AFR1	Dxy	0.33779
chr2L	1190002	1200001	OOA	AFR2	Dxy	0.333863
chr2L	1200002	1210001	AFR1	.	pi	0.323347
chr2L	1200002	1210001	AFR2	.	pi	0.283963
chr2L	1200002	1210001	OOA	.	pi	0.230216
chr2L	1200002	1210001	AFR2	AFR1	Dxy	0.313271
chr2L	1200002	1210001	OOA	AFR1	Dxy	0.31828
chr2L	1200002	1210001	OOA	AFR2	Dxy	0.279779
chr2L	1210002	1220001	AFR1	.	pi	0.254364
chr2L	1210002	1220001	AFR2	.	pi	0.211741
chr2L	1210002	1220001	OOA	.	pi	0.241024
chr2L	1210002	1220001	AFR2	AFR1	Dxy	0.242602
chr2L	1210002	1220001	OOA	AFR1	Dxy	0.275394
chr2L	1210002	1220001	OOA	AFR2	Dxy	0.236163
chr2L	1220002	1230001	AFR1	.	pi	0.404937
chr2L	1220002	1230001	AFR2	.	pi	0.212342
chr2L	1220002	1230001	OOA	.	pi	0.136539
chr2L	1220002	1230001	AFR2	AFR1	Dxy	0.346496
chr2L	1220002	1230001	OOA	AFR1	Dxy	0.328447
chr2L	1220002	1230001	OOA	AFR2	Dxy	0.179915
chr2L	1230002	1240001	AFR1	.	pi	0.282255
chr2L	1230002	1240001	AFR2	.	pi	0.300629
chr2L	1230002	1240001	OOA	.	pi	0.283509
chr2L	1230002	1240001	AFR2	AFR1	Dxy	0.311666
chr2L	1230002	1240001	OOA	AFR1	Dxy	0.331584
chr2L	1230002	1240001	OOA	AFR2	Dxy	0.322265
chr2L	1240002	1250001	AFR1	.	pi	0.265391
chr2L	1240002	1250001	AFR2	.	pi	0.215562
chr2L	1240002	1250001	OOA	.	pi	0.2413
chr2L	1240002	1250001	AFR2	AFR1	Dxy	0.252872
chr2L	1240002	1250001	OOA	AFR1	Dxy	0.294795
chr2L	1240002	1250001	OOA	AFR2	Dxy	0.255707
chr2L	1250002	1260001	AFR1	.	pi	0.218792
chr2L	1250002	1260001	AFR2	.	pi	0.269829
chr2L	1250002	1260001	OOA	.	pi	0.273551
chr2L	1250002	1260001	AFR2	AFR1	Dxy	0.251133
chr2L	1250002	1260001	OOA	AFR1	Dxy	0.301483
chr2L	1250002	1260001	OOA	AFR2	Dxy	0.308372
chr2L	1260002	1270001	AFR1	.	pi	0.266308
chr2L	1260002	1270001	AFR2	.	pi	0.276459
chr2L	1260002	1270001	OOA	.	pi	0.345386
chr2L	1260002	1270001	AFR2	AFR1	Dxy	0.290201
chr2L	1260002	1270001	OOA	AFR1	Dxy	0.341833
chr2L	1260002	1270001	OOA	AFR2	Dxy	0.342692
chr2L	1270002	1280001	AFR1	.	pi	0.245125
chr2L	1270002	1280001	AFR2	.	pi	0.315733
chr2L	1270002	1280001	OOA	.	pi	0.275553
chr2L	1270002	1280001	AFR2	AFR1	Dxy	0.316797
chr2L	1270002	1280001	OOA	AFR1	Dxy	0.277405
chr2L	1270002	1280001	OOA	AFR2	Dxy	0.300114
chr2L	1280002	1290001	AFR1	.	pi	0.324974
chr2L	1280002	1290001	AFR2	.	pi	0.344684
chr2L	1280002	1290001	OOA	.	pi	0.326739
chr2L	1280002	1290001	AFR2	AFR1	Dxy	0.349633
chr2L	1280002	1290001	OOA	AFR1	Dxy	0.359816
chr2L	1280002	1290001	OOA	AFR2	Dxy	0.354563
chr2L	1290002	1300001	AFR1	.	pi	0.252391
chr2L	1290002	1300001	AFR2	.	pi	0.193257
chr2L	1290002	1300001	OOA	.	pi	0.264833
chr2L	1290002	1300001	AFR2	AFR1	Dxy	0.239454
chr2L	1290002	1300001	OOA	AFR1	Dxy	0.315655
chr2L	1290002	1300001	OOA	AFR2	Dxy	0.282433
chr2L	1300002	1310001	AFR1	.	pi	0.342178
chr2L	1300002	1310001	AFR2	.	pi	0.313844
chr2L	1300002	1310001	OOA	.	pi	0.335938
chr2L	1300002	1310001	AFR2	AFR1	Dxy	0.343689
chr2L	1300002	1310001	OOA	AFR1	Dxy	0.386464
chr2L	1300002	1310001	OOA	AFR2	Dxy	0.382125
chr2L	1310002	1320001	AFR1	.	pi	0.267738
chr2L	1310002	1320001	AFR2	.	pi	0.212192
chr2L	1310002	1320001	OOA	.	pi	0.239372
chr2L	1310002	1320001	AFR2	AFR1	Dxy	0.253584
chr2L	1310002	1320001	OOA	AFR1	Dxy	0.276207
chr2L	1310002	1320001	OOA	AFR2	Dxy	0.251238
chr2L	1320002	1330001	AFR1	.	pi	0.283079
chr2L	1320002	1330001	AFR2	.	pi	0.241221
chr2L	1320002	1330001	OOA	.	pi	0.140059
chr2L	1320002	1330001	AFR2	AFR1	Dxy	0.284267
chr2L	1320002	1330001	OOA	AFR1	Dxy	0.255849
chr2L	1320002	1330001	OOA	AFR2	Dxy	0.243407
chr2L	1330002	1340001	AFR1	.	pi	0.234646
chr2L	1330002	1340001	AFR2	.	pi	0.244999
chr2L	1330002	1340001	OOA	.	pi	0.207735
chr2L	1330002	1340001	AFR2	AFR1	Dxy	0.251815
chr2L	1330002	1340001	OOA	AFR1	Dxy	0.309819
chr2L	1330002	1340001	OOA	AFR2	Dxy	0.344576
chr2L	1340002	1350001	AFR1	.	pi	0.242932
chr2L	1340002	1350001	AFR2	.	pi	0.213435
chr2L	1340002	1350001	OOA	.	pi	0.181135
chr2L	1340002	1350001	AFR2	AFR1	Dxy	0.266141
chr2L	1340002	1350001	OOA	AFR1	Dxy	0.290872
chr2L	1340002	1350001	OOA	AFR2	Dxy	0.236966
chr2L	1350002	1360001	AFR1	.	pi	0.273052
chr2L	1350002	1360001	AFR2	.	pi	0.193889
chr2L	1350002	1360001	OOA	.	pi	0.16815
chr2L	1350002	1360001	AFR2	AFR1	Dxy	0.260688
chr2L	1350002	1360001	OOA	AFR1	Dxy	0.258533
chr2L	1350002	1360001	OOA	AFR2	Dxy	0.218241
chr2L	1360002	1370001	AFR1	.	pi	0.284822
chr2L	1360002	1370001	AFR2	.	pi	0.205278
chr2L	1360002	1370001	OOA	.	pi	0.266997
chr2L	1360002	1370001	AFR2	AFR1	Dxy	0.277576
chr2L	1360002	1370001	OOA	AFR1	Dxy	0.312839
chr2L	1360002	1370001	OOA	AFR2	Dxy	0.278607
chr2L	1370002	1380001	AFR1	.	pi	0.265786
chr2L	1370002	1380001	AFR2	.	pi	0.257133
chr2L	1370002	1380001	OOA	.	pi	0.252271
chr2L	1370002	1380001	AFR2	AFR1	Dxy	0.263518
chr2L	1370002	1380001	OOA	AFR1	Dxy	0.371141
chr2L	1370002	1380001	OOA	AFR2	Dxy	0.34319
chr2L	1380002	1390001	AFR1	.	pi	0.305077
chr2L	1380002	1390001	AFR2	.	pi	0.234615
chr2L	1380002	1390001	OOA	.	pi	0.281566
chr2L	1380002	1390001	AFR2	AFR1	Dxy	0.310588
chr2L	1380002	1390001	OOA	AFR1	Dxy	0.320498
chr2L	1380002	1390001	OOA	AFR2	Dxy	0.284789
chr2L	1390002	1400001	AFR1	.	pi	0.311145
chr2L	1390002	1400001	AFR2	.	pi	0.203985
chr2L	1390002	1400001	OOA	.	pi	0.137929
chr2L	1390002	1400001	AFR2	AFR1	Dxy	0.280523
chr2L	1390002	1400001	OOA	AFR1	Dxy	0.264441
chr2L	1390002	1400001	OOA	AFR2	Dxy	0.174635
chr2L	1400002	1410001	AFR1	.	pi	0.297905
chr2L	1400002	1410001	AFR2	.	pi	0.311503
chr2L	1400002	1410001	OOA	.	pi	0.166293
chr2L	1400002	1410001	AFR2	AFR1	Dxy	0.314251
chr2L	1400002	1410001	OOA	AFR1	Dxy	0.268261
chr2L	1400002	1410001	OOA	AFR2	Dxy	0.284662
chr2L	1410002	1420001	AFR1	.	pi	0.291966
chr2L	1410002	1420001	AFR2	.	pi	0.265061
chr2L	1410002	1420001	OOA	.	pi	0.218218
chr2L	1410002	1420001	AFR2	AFR1	Dxy	0.291588
chr2L	1410002	1420001	OOA	AFR1	Dxy	0.290495
chr2L	1410002	1420001	OOA	AFR2	Dxy	0.254385
chr2L	1420002	1430001	AFR1	.	pi	0.296223
chr2L	1420002	1430001	AFR2	.	pi	0.238109
chr2L	1420002	1430001	OOA	.	pi	0.25238
chr2L	1420002	1430001	AFR2	AFR1	Dxy	0.27795
chr2L	1420002	1430001	OOA	AFR1	Dxy	0.300842
chr2L	1420002	1430001	OOA	AFR2	Dxy	0.267371
chr2L	1430002	1440001	AFR1	.	pi	0.287162
chr2L	1430002	1440001	AFR2	.	pi	0.265597
chr2L	1430002	1440001	OOA	.	pi	0.224925
chr2L	1430002	1440001	AFR2	AFR1	Dxy	0.279064
chr2L	1430002	1440001	OOA	AFR1	Dxy	0.282009
chr2L	1430002	1440001	OOA	AFR2	Dxy	0.266208
chr2L	1440002	1450001	AFR1	.	pi	0.279439
chr2L	1440002	1450001	AFR2	.	pi	0.219204
chr2L	1440002	1450001	OOA	.	pi	0.218083
chr2L	1440002	1450001	AFR2	AFR1	Dxy	0.258108
chr2L	1440002	1450001	OOA	AFR1	Dxy	0.259683
chr2L	1440002	1450001	OOA	AFR2	Dxy	0.238069
chr2L	1450002	1460001	AFR1	.	pi	0.288168
chr2L	1450002	1460001	AFR2	.	pi	0.354204
chr2L	1450002	1460001	OOA	.	pi	0.36342
chr2L	1450002	1460001	AFR2	AFR1	Dxy	0.335824
chr2L	1450002	1460001	OOA	AFR1	Dxy	0.369189
chr2L	1450002	1460001	OOA	AFR2	Dxy	0.378049
chr2L	1460002	1470001	AFR1	.	pi	0.300601
chr2L	1460002	1470001	AFR2	.	pi	0.270657
chr2L	1460002	1470001	OOA	.	pi	0.245005
chr2L	1460002	1470001	AFR2	AFR1	Dxy	0.304982
chr2L	1460002	1470001	OOA	AFR1	Dxy	0.312749
chr2L	1460002	1470001	OOA	AFR2	Dxy	0.275835
chr2L	1470002	1480001	AFR1	.	pi	0.336099
chr2L	1470002	1480001	AFR2	.	pi	0.283063
chr2L	1470002	1480001	OOA	.	pi	0.240572
chr2L	1470002	1480001	AFR2	AFR1	Dxy	0.347701
chr2L	1470002	1480001	OOA	AFR1	Dxy	0.354384
chr2L	1470002	1480001	OOA	AFR2	Dxy	0.295744
chr2L	1480002	1490001	AFR1	.	pi	0.331483
chr2L	1480002	1490001	AFR2	.	pi	0.321242
chr2L	1480002	1490001	OOA	.	pi	0.292088
chr2L	1480002	1490001	AFR2	AFR1	Dxy	0.338491
chr2L	1480002	1490001	OOA	AFR1	Dxy	0.356084
chr2L	1480002	1490001	OOA	AFR2	Dxy	0.352473
chr2L	1490002	1500001	AFR1	.	pi	0.333853
chr2L	1490002	1500001	AFR2	.	pi	0.275959
chr2L	1490002	1500001	OOA	.	pi	0.331498
chr2L	1490002	1500001	AFR2	AFR1	Dxy	0.350776
chr2L	1490002	1500001	OOA	AFR1	Dxy	0.404886
chr2L	1490002	1500001	OOA	AFR2	Dxy	0.38253
chr2L	1500002	1510001	AFR1	.	pi	0.305201
chr2L	1500002	1510001	AFR2	.	pi	0.276035
chr2L	1500002	1510001	OOA	.	pi	0.270284
chr2L	1500002	1510001	AFR2	AFR1	Dxy	0.309069
chr2L	1500002	1510001	OOA	AFR1	Dxy	0.325336
chr2L	1500002	1510001	OOA	AFR2	Dxy	0.291417
chr2L	1510002	1520001	AFR1	.	pi	0.349979
chr2L	1510002	1520001	AFR2	.	pi	0.236412
chr2L	1510002	1520001	OOA	.	pi	0.239283
chr2L	1510002	1520001	AFR2	AFR1	Dxy	0.321258
chr2L	1510002	1520001	OOA	AFR1	Dxy	0.337296
chr2L	1510002	1520001	OOA	AFR2	Dxy	0.295996
chr2L	1520002	1530001	AFR1	.	pi	0.302229
chr2L	1520002	1530001	AFR2	.	pi	0.212239
chr2L	1520002	1530001	OOA	.	pi	0.220035
chr2L	1520002	1530001	AFR2	AFR1	Dxy	0.300499
chr2L	1520002	1530001	OOA	AFR1	Dxy	0.347463
chr2L	1520002	1530001	OOA	AFR2	Dxy	0.25629
chr2L	1530002	1540001	AFR1	.	pi	0.345869
chr2L	1530002	1540001	AFR2	.	pi	0.224216
chr2L	1530002	1540001	OOA	.	pi	0.155006
chr2L	1530002	1540001	AFR2	AFR1	Dxy	0.324268
chr2L	1530002	1540001	OOA	AFR1	Dxy	0.321824
chr2L	1530002	1540001	OOA	AFR2	Dxy	0.222708
chr2L	1540002	1550001	AFR1	.	pi	0.410127
chr2L	1540002	1550001	AFR2	.	pi	0.375528
chr2L	1540002	1550001	OOA	.	pi	0.290324
chr2L	1540002	1550001	AFR2	AFR1	Dxy	0.423713
chr2L	1540002	1550001	OOA	AFR1	Dxy	0.404135
chr2L	1540002	1550001	OOA	AFR2	Dxy	0.347903
chr2L	1550002	1560001	AFR1	.	pi	0.304847
chr2L	1550002	1560001	AFR2	.	pi	0.246744
chr2L	1550002	1560001	OOA	.	pi	0.280305
chr2L	1550002	1560001	AFR2	AFR1	Dxy	0.31635
chr2L	1550002	1560001	OOA	AFR1	Dxy	0.322146
chr2L	1550002	1560001	OOA	AFR2	Dxy	0.310635
chr2L	1560002	1570001	AFR1	.	pi	0.220488
chr2L	1560002	1570001	AFR2	.	pi	0.33334
chr2L	1560002	1570001	OOA	.	pi	0.278905
chr2L	1560002	1570001	AFR2	AFR1	Dxy	0.285987
chr2L	1560002	1570001	OOA	AFR1	Dxy	0.307299
chr2L	1560002	1570001	OOA	AFR2	Dxy	0.356522
chr2L	1570002	1580001	AFR1	.	pi	0.272567
chr2L	1570002	1580001	AFR2	.	pi	0.245487
chr2L	1570002	1580001	OOA	.	pi	0.207918
chr2L	1570002	1580001	AFR2	AFR1	Dxy	0.273563
chr2L	1570002	1580001	OOA	AFR1	Dxy	0.318011
chr2L	1570002	1580001	OOA	AFR2	Dxy	0.273479
chr2L	1580002	1590001	AFR1	.	pi	0.286227
chr2L	1580002	1590001	AFR2	.	pi	0.261248
chr2L	1580002	1590001	OOA	.	pi	0.202351
chr2L	1580002	1590001	AFR2	AFR1	Dxy	0.300528
chr2L	1580002	1590001	OOA	AFR1	Dxy	0.279019
chr2L	1580002	1590001	OOA	AFR2	Dxy	0.26927
chr2L	1590002	1600001	AFR1	.	pi	0.235452
chr2L	1590002	1600001	AFR2	.	pi	0.257025
chr2L	1590002	1600001	OOA	.	pi	0.158782
chr2L	1590002	1600001	AFR2	AFR1	Dxy	0.261495
chr2L	1590002	1600001	OOA	AFR1	Dxy	0.218435
chr2L	1590002	1600001	OOA	AFR2	Dxy	0.233271
chr2L	1600002	1610001	AFR1	.	pi	0.275575
chr2L	1600002	1610001	AFR2	.	pi	0.289988
chr2L	1600002	1610001	OOA	.	pi	0.279336
chr2L	1600002	1610001	AFR2	AFR1	Dxy	0.289883
chr2L	1600002	1610001	OOA	AFR1	Dxy	0.316374
chr2L	1600002	1610001	OOA	AFR2	Dxy	0.3134
chr2L	1610002	1620001	AFR1	.	pi	0.288485
chr2L	1610002	1620001	AFR2	.	pi	0.291341
chr2L	1610002	1620001	OOA	.	pi	0.316985
chr2L	1610002	1620001	AFR2	AFR1	Dxy	0.300413
chr2L	1610002	1620001	OOA	AFR1	Dxy	0.339628
chr2L	1610002	1620001	OOA	AFR2	Dxy	0.353896
chr2L	1620002	1630001	AFR1	.	pi	0.296748
chr2L	1620002	1630001	AFR2	.	pi	0.23103
chr2L	1620002	1630001	OOA	.	pi	0.215398
chr2L	1620002	1630001	AFR2	AFR1	Dxy	0.274634
chr2L	1620002	1630001	OOA	AFR1	Dxy	0.286051
chr2L	1620002	1630001	OOA	AFR2	Dxy	0.245406
chr2L	1630002	1640001	AFR1	.	pi	0.285187
chr2L	1630002	1640001	AFR2	.	pi	0.217691
chr2L	1630002	1640001	OOA	.	pi	0.29226
chr2L	1630002	1640001	AFR2	AFR1	Dxy	0.259393
chr2L	1630002	1640001	OOA	AFR1	Dxy	0.336268
chr2L	1630002	1640001	OOA	AFR2	Dxy	0.312683
chr2L	1640002	1650001	AFR1	.	pi	0.299041
chr2L	1640002	1650001	AFR2	.	pi	0.239175
chr2L	1640002	1650001	OOA	.	pi	0.172475
chr2L	1640002	1650001	AFR2	AFR1	Dxy	0.27762
chr2L	1640002	1650001	OOA	AFR1	Dxy	0.304839
chr2L	1640002	1650001	OOA	AFR2	Dxy	0.27226
chr2L	1650002	1660001	AFR1	.	pi	0.288544
chr2L	1650002	1660001	AFR2	.	pi	0.291294
chr2L	1650002	1660001	OOA	.	pi	0.184161
chr2L	1650002	1660001	AFR2	AFR1	Dxy	0.292415
chr2L	1650002	1660001	OOA	AFR1	Dxy	0.268433
chr2L	1650002	1660001	OOA	AFR2	Dxy	0.270885
chr2L	1660002	1670001	AFR1	.	pi	0.179429
chr2L	1660002	1670001	AFR2	.	pi	0.213804
chr2L	1660002	1670001	OOA	.	pi	0.294619
chr2L	1660002	1670001	AFR2	AFR1	Dxy	0.200837
chr2L	1660002	1670001	OOA	AFR1	Dxy	0.306755
chr2L	1660002	1670001	OOA	AFR2	Dxy	0.322209
chr2L	1670002	1680001	AFR1	.	pi	0.234062
chr2L	1670002	1680001	AFR2	.	pi	0.253871
